,date,min,max,sum,std,var,mean,median,percentile_75,percentile_25,count
200,2022-08-23,0.0,341963.0806813041,58881129.03571133,2865.1029618910616,8208814.982236933,714.6808884268502,63.91906676219955,64.66965102696571,7.978903703404483,82388
201,2022-08-24,0.0,417291.729387877,42366110.40612043,4019.812896464954,16158895.722585965,729.6199222629496,63.88211917549742,64.20360004360822,4.002934384305195,58066
202,2022-08-25,0.0,237613.11971693664,38854915.227081895,3240.938680415846,10503683.530215606,741.9307853175844,63.889288354761675,64.26259926799055,1.7084450322000324,52370
203,2022-08-26,0.0,199365.44140282765,83692592.81111364,3112.719825305419,9689024.710849397,710.2524106684232,64.00118342171702,64.25584349644271,4.009135351933521,117835
204,2022-08-27,0.0,307976.55081489444,46579371.91924929,3320.0204566694006,11022535.832703296,787.2525549588332,63.89195750659471,114.37614916348312,0.0,59167
205,2022-08-28,0.0,203583.7960586061,46885855.10622854,2477.994056006591,6140454.541603996,637.9548685093822,63.89484040298489,64.26276502724593,0.01398258611889765,73494
206,2022-08-29,0.0,267812.2232088592,54640297.89818104,2988.1133881997253,8928821.620738441,815.5998730958152,63.79886786948386,64.39819931999116,0.0,66994
207,2022-08-30,0.0,1231055.2261494747,82370582.19210657,5250.922904141318,27572191.345235895,870.1638709934035,63.87314658822343,64.27199700079395,0.0099809904217118,94661
208,2022-08-31,0.0,1000666.1379769896,84659489.36213164,6209.180347247846,38553920.584648885,999.7105635318554,63.87862074822478,64.33473629135213,4.18111540109e-06,84684
209,2022-10-01,0.0,92407.7703515612,17257028.333357602,2552.7997037977652,6516786.327709959,413.64913668490624,22.199599334449488,127.64070021067246,0.4165594522166234,41719
210,2022-10-02,0.0,168015.57349159307,26547154.606490377,2392.9920388781657,5726410.89813428,442.56321757923445,34.08907929599267,128.2577855195811,0.8558463531731247,59985
211,2022-10-03,0.0,230204.5817406139,26752023.905935604,3202.5233687557493,10256155.927426673,635.6815869673891,20.929400373720362,124.45828637390466,0.0,42084
212,2022-10-04,0.0,183885.4585639532,23506696.171803635,2375.9132184895343,5644963.621793298,563.5881026110344,20.235219168550564,100.8697815439009,0.0,41709
213,2022-10-05,0.0,899494.8086435087,36388869.401540145,5464.964701828272,29865839.19222898,636.7367653246802,21.9364585834427,127.77511045352752,0.0,57149
